PRACTICE_ID,ORG_NPI,TOT_3PRD_PHYS,COMMON_SPEC_OVERALL1,SING_SPEC_FLAG,SING_SPEC_TYPE,PCP_SPEC_FOCUS_FLAG,COMMON_SPEC_PCP1,COMMON_SPEC_PCP2,COMMON_SPEC_PCP3,COMMON_SPEC_PCP4,COMMON_SPEC_PCP5,MED_SPEC_FLAG,COMMON_SPEC_MED1,COMMON_SPEC_MED2,COMMON_SPEC_MED3,COMMON_SPEC_MED4,COMMON_SPEC_MED5,SURG_SPEC_FLAG,COMMON_SPEC_SURG1,COMMON_SPEC_SURG2,COMMON_SPEC_SURG3,COMMON_SPEC_SURG4,COMMON_SPEC_SURG5,OBGYN_SPEC_FLAG,PSYCH_SPEC_FLAG,OTHR_SPEC_FLAG,STATE,ZIP_CD
4667,1144341918,1,Allergy/immunology,1,Allergy/immunology,0,,,,,,1,Allergy/immunology,,,,,0,,,,,,0,0,0,CA,92677
5179,1821303769,1,Interventional Pain Management (IPM),1,Interventional Pain Management (IPM),0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93065
14346,1538263108,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91950
24368,1033644075,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90813
15147,1528566528,17,Interventional cardiology,0,,0,,,,,,1,Interventional cardiology,Cardiology,,,,1,General surgery,Vascular surgery,Orthopedic surgery,Urology,Cardiac surgery,0,0,0,CA,95987
18423,1508380536,23,Anesthesiology,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92595
20762,1871008318,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95405
23347,1982747671,35,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,1,Sports medicine,,,,,1,0,0,CA,92102
16883,1164464566,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,93405
20474,1902312564,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92866
24162,1164549465,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,93301
20177,1659554285,3,Hematology/oncology,1,Hematology/oncology,0,,,,,,1,Hematology/oncology,,,,,0,,,,,,0,0,0,CA,95682
7657,1447526215,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
3498,1952579112,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,92056
781,1740315761,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94122
15194,1790082832,9,Family practice,0,,1,Family practice,Internal medicine,,,,1,Endocrinology,,,,,1,Orthopedic surgery,Urology,,,,0,0,0,CA,93230
325,1902877426,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92373
18604,1366956690,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,90012
10533,1184069148,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,92705
9945,1093078974,29,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92262
18345,1679093728,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
9531,1750655429,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95350
22359,1285644286,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,94010
1757,1124115654,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91754
7060,1336113489,4,Hematology/oncology,0,,0,,,,,,1,Hematology/oncology,Medical oncology,,,,0,,,,,,0,0,0,CA,92801
23350,1821335274,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90505
10850,1679900732,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,94040
14934,1144213166,8,Pediatric medicine,0,,1,Pediatric medicine,,,,,0,,,,,,0,,,,,,0,0,1,CA,95817
3859,1346572468,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,96019
7902,1285937276,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92672
3871,1558539130,22,Diagnostic radiology,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92708
20192,1104103001,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93930
25258,1174523831,2,Pulmonary disease,0,,1,Internal medicine,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,90026
20064,1013950807,7,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92127
1065,1871504704,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92845
17137,1184633430,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95116
13230,1003840471,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92870
19320,1770144974,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93277
5395,1912362567,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92126
412,1588730345,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,94102
9130,1881688380,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95437
19629,1578584678,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94901
14341,1669605747,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92509
3328,1841404662,2,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95131
12139,1588100168,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91325
3546,1831360809,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95350
20283,1710372909,2,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92101
21690,1528139284,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94108
2578,1467461004,1,Hospitalist,1,Hospitalist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,96002
12976,1881722247,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94903
10857,1508293473,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,90210
2256,1821058389,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94111
303,1447418108,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95116
23748,1003822453,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93206
4878,1083940597,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92804
3552,1609061498,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,92562
13020,1932199320,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,95816
15247,1003863622,7,Family practice,0,,1,Family practice,,,,,0,,,,,,0,,,,,,1,0,0,CA,95901
6932,1467487983,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92563
2625,1215424965,23,Diagnostic radiology,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90023
6780,1942623657,2,Family practice,0,,1,Family practice,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92234
1111,1417056391,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,93065
12382,1467922120,1,Peripheral vascular disease,1,Peripheral vascular disease,0,,,,,,0,,,,,,1,Peripheral vascular disease,,,,,0,0,0,CA,92881
1916,1699710145,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90505
14561,1962413740,2,Optometrist,0,,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,95203
16150,1033482351,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95124
16000,1093055170,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,92505
10216,1659546596,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95032
22365,1154428688,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94015
10956,1154742229,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92704
8703,1811916943,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,90404
3550,1659720811,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,92708
20902,1326691437,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95361
18095,1063959187,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92121
16369,1841603107,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95340
6208,1306858782,1,Hematology/oncology,1,Hematology/oncology,0,,,,,,1,Hematology/oncology,,,,,0,,,,,,0,0,0,CA,92708
3694,1013118801,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,92227
11805,1932591724,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92881
16067,1861489700,1,Urology,1,Urology,0,,,,,,0,,,,,,1,Urology,,,,,0,0,0,CA,95020
19550,1447244256,5,Physical medicine and rehabilitation,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95207
19179,1336616481,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93422
14804,1215970033,1,Nuclear medicine,1,Nuclear medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95816
18459,1851805048,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90048
213,1932308194,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90247
14447,1255777439,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92301
8505,1164473757,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92843
9299,1265728448,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91423
635,1730157504,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,91754
15622,1588780332,1,Plastic and reconstructive surgery,1,Plastic and reconstructive surgery,0,,,,,,0,,,,,,1,Plastic and reconstructive surgery,,,,,0,0,0,CA,92130
10111,1952792475,28,Internal medicine,0,,1,Internal medicine,Family practice,,,,1,Pulmonary disease,Interventional cardiology,,,,0,,,,,,0,0,0,CA,96080
25147,1740396902,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,93103
25207,1083733695,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90035
13248,1659454221,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,93401
24865,1356564363,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,1,Osteopathic manipulative therapy,,,,,0,,,,,,0,,,,,,0,0,0,CA,94941
7216,1609222942,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90808
112,1881702462,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,94583
1879,1588721500,1,Hospitalist,1,Hospitalist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92307
9071,1821152273,3,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92336
15054,1912987553,33,Family practice,0,,1,Family practice,Internal medicine,,,,1,Rheumatology,Gastroenterology,Dermatology,Pulmonary disease,Endocrinology,1,Sports medicine,Plastic and reconstructive surgery,Orthopedic surgery,General surgery,,1,1,0,CA,95616
19272,1427607647,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,91105
27011,1457567026,3,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91790
25268,1982873162,3,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,90601
12793,1376614818,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91765
5232,1871812008,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93291
11575,1912426081,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94558
19463,1639723760,1,Colorectal surgery (formerly proctology),1,Colorectal surgery (formerly proctology),0,,,,,,0,,,,,,1,Colorectal surgery (formerly proctology),,,,,0,0,0,CA,92024
21732,1609022797,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90041
3939,1205981982,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,90033
14293,1881665388,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95758
4857,1720520141,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,92660
10994,1538234190,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,92028
1918,1215903018,1,Neurology,1,Neurology,0,,,,,,1,Neurology,,,,,0,,,,,,0,0,0,CA,93003
24580,1598953358,2,General practice,0,,1,General practice,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,93063
9545,1912365891,14,Internal medicine,0,,1,Internal medicine,Family practice,,,,1,Pulmonary disease,Nephrology,,,,0,,,,,,0,0,0,CA,93720
11764,1811362718,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94941
8871,1063447134,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91776
26044,1144690850,1,Emergency medicine,1,Emergency medicine,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90745
14345,1790931590,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91205
25091,1134421860,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90255
12675,1912943127,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,90274
9476,1801202676,2,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,90301
5782,1831571280,2,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93010
10185,1326388604,1,Interventional cardiology,1,Interventional cardiology,0,,,,,,1,Interventional cardiology,,,,,0,,,,,,0,0,0,CA,91360
3296,1578586731,8,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,95116
21020,1508938465,39,Emergency medicine,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,93230
2094,1679509798,1,Geriatric medicine,1,Geriatric medicine,1,Geriatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95076
19888,1730119553,15,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,90732
7405,1558311373,10,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,92354
917,1023036332,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,95121
21050,1639124167,25,Emergency medicine,0,,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95350
26565,1871768663,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,90701
13970,1982688990,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,90067
26863,1932137601,4,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,90027
14424,1538168174,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91204
5286,1811073323,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,95124
16007,1114034808,2,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92861
9828,1538425285,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92663
18918,1225529670,8,Emergency medicine,0,,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,94038
6065,1144300112,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91436
21120,1073578134,7,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,95608
15899,1790958262,1,Gastroenterology,1,Gastroenterology,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,91710
22383,1750488649,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,95815
5434,1669661492,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90262
27306,1972004489,1,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91342
8411,1811077787,1,Pediatric medicine,1,Pediatric medicine,1,Pediatric medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
5327,1578884243,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92804
11421,1043628316,12,Obstetrics/gynecology,0,,0,,,,,,0,,,,,,1,Urology,,,,,1,0,0,CA,94063
9633,1083002208,3,Medical oncology,0,,1,Internal medicine,,,,,1,Medical oncology,Hematology/oncology,,,,0,,,,,,0,0,0,CA,91007
7827,1962705160,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92866
19263,1114287141,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,95973
21893,1619073780,1,Infectious disease,1,Infectious disease,0,,,,,,1,Infectious disease,,,,,0,,,,,,0,0,0,CA,94010
10559,1073957239,11,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,1,Otolaryngology,General surgery,,,,0,0,0,CA,92844
22925,1861409823,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,92243
10064,1629332614,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92804
12664,1356494041,1,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91733
5225,1750693560,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92610
8700,1306983812,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92843
7431,1144272717,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92345
6112,1659504124,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,92708
23966,1790014090,1,Nephrology,1,Nephrology,0,,,,,,1,Nephrology,,,,,0,,,,,,0,0,0,CA,90012
1626,1720136823,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,92691
7130,1992713341,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,92025
8948,1336166081,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,92691
24915,1861530511,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90640
10265,1982955399,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,93940
10886,1710315056,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,92128
4718,1285721571,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,93701
24254,1043583875,1,General surgery,1,General surgery,0,,,,,,0,,,,,,1,General surgery,,,,,0,0,0,CA,91754
437,1487606828,1,Ophthalmology,1,Ophthalmology,0,,,,,,0,,,,,,1,Ophthalmology,,,,,0,0,0,CA,94941
17468,1801081377,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,93710
18670,1427532472,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,92262
7790,1922020940,4,Emergency medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,95123
24655,1730373101,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,91767
20612,1720069891,2,Radiation oncology,1,Radiation oncology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94109
22974,1982619466,9,Pathology,1,Pathology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92103
10930,1871904656,2,Obstetrics/gynecology,0,,0,,,,,,0,,,,,,1,General surgery,,,,,1,0,0,CA,92342
10383,1578909008,1,Physical medicine and rehabilitation,1,Physical medicine and rehabilitation,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91790
6014,1043348014,4,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92869
22262,1851386155,1,Dermatology,1,Dermatology,0,,,,,,1,Dermatology,,,,,0,,,,,,0,0,0,CA,94609
24133,1073607446,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91303
8232,1124116462,1,Rheumatology,1,Rheumatology,0,,,,,,1,Rheumatology,,,,,0,,,,,,0,0,0,CA,91941
25224,1003068206,3,Family practice,0,,1,Family practice,Internal medicine,,,,0,,,,,,0,,,,,,0,0,0,CA,90222
19618,1235333972,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90063
7505,1881150290,2,Internal medicine,0,,1,Internal medicine,Family practice,,,,0,,,,,,0,,,,,,0,0,0,CA,92335
9019,1568659589,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94608
19052,1629457783,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,90017
6074,1801169818,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90212
15585,1174792261,11,Anesthesiology,1,Anesthesiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,94564
7418,1700214780,17,General surgery,0,,1,Internal medicine,,,,,1,Gastroenterology,Nephrology,,,,1,General surgery,Urology,,,,0,0,0,CA,92354
14380,1730348830,1,Cardiology,1,Cardiology,0,,,,,,1,Cardiology,,,,,0,,,,,,0,0,0,CA,91740
9802,1093088106,1,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,94010
14978,1750374872,24,Otolaryngology,0,,0,,,,,,0,,,,,,1,Otolaryngology,Plastic and reconstructive surgery,,,,0,0,0,CA,95817
9951,1720345150,1,Orthopedic surgery,1,Orthopedic surgery,0,,,,,,0,,,,,,1,Orthopedic surgery,,,,,0,0,0,CA,94115
17587,1245685130,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,95032
27408,1114918612,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,93268
2107,1508812793,1,Internal medicine,1,Internal medicine,1,Internal medicine,,,,,0,,,,,,0,,,,,,0,0,0,CA,91791
17620,1801247721,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,91740
25536,1699169961,14,Pain Management,0,,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91105
5425,1366744856,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,91436
385,1255527461,1,General practice,1,General practice,1,General practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,92335
8608,1558819482,1,Pulmonary disease,1,Pulmonary disease,0,,,,,,1,Pulmonary disease,,,,,0,,,,,,0,0,0,CA,93901
25846,1265428817,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90703
6531,1376685446,2,Diagnostic radiology,1,Diagnostic radiology,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,92683
13627,1285630202,1,Otolaryngology,1,Otolaryngology,0,,,,,,0,,,,,,1,Otolaryngology,,,,,0,0,0,CA,90806
18315,1174046395,1,Optometrist,1,Optometrist,0,,,,,,0,,,,,,0,,,,,,0,0,0,CA,95503
18036,1508304544,1,Family practice,1,Family practice,1,Family practice,,,,,0,,,,,,0,,,,,,0,0,0,CA,91786
2364,1033142344,2,Pathology,0,,0,,,,,,1,Gastroenterology,,,,,0,,,,,,0,0,0,CA,90048
23517,1841556404,4,Optometrist,0,,1,Family practice,,,,,0,,,,,,0,,,,,,1,0,0,CA,93036
20453,1265520183,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90650
12638,1568496024,1,Psychiatry,1,Psychiatry,0,,,,,,0,,,,,,0,,,,,,0,1,0,CA,90046
6255,1265538060,4,Obstetrics/gynecology,1,Obstetrics/gynecology,0,,,,,,0,,,,,,0,,,,,,1,0,0,CA,90813
